HOME:41.879483,-87.624335,50
41.878604,-87.624679,50
41.878157,-87.624507,50
41.877550,-87.624507,50
41.877166,-87.624421,50
41.876783,-87.624507,50
41.876367,-87.624507,50
41.875760,-87.624507,50
41.875345,-87.624550,50
41.874802,-87.624550,50
41.874418,-87.624722,50
41.874482,-87.625623,50
41.875313,-87.625880,50
41.876623,-87.625880,50
41.878285,-87.626095,50
41.879147,-87.626138,50
41.880457,-87.626309,50
41.881640,-87.626095,50
41.882694,-87.626266,50
41.883812,-87.626438,50
41.883780,-87.627425,50
41.883173,-87.627640,50
41.881448,-87.627597,50
41.880681,-87.627425,50
41.879083,-87.627597,50
41.878285,-87.627468,50
41.877262,-87.627554,50
41.876335,-87.627511,50
41.875505,-87.627468,50
41.874706,-87.627382,50
41.874099,-87.627468,50
41.874099,-87.628970,50
41.875313,-87.628798,50
41.876463,-87.628798,50
41.877965,-87.628970,50
41.879595,-87.629142,50
41.880841,-87.629142,50
41.882087,-87.629228,50
41.883333,-87.629185,50
41.884419,-87.629571,50
41.884579,-87.630901,50
41.883525,-87.630858,50
41.882598,-87.630687,50
41.881384,-87.630858,50
41.880170,-87.630644,50
41.879179,-87.630601,50
41.877965,-87.630601,50
41.876687,-87.630472,50
41.875664,-87.630301,50
41.874706,-87.630343,50
41.873939,-87.630343,50
41.874131,-87.631803,50
41.875601,-87.632189,50
41.878285,-87.631974,50
41.879850,-87.632060,50
41.881448,-87.632017,50
41.882918,-87.632060,50
41.884515,-87.632146,50
41.884963,-87.633219,50
41.884292,-87.633390,50
41.883333,-87.633390,50
41.882215,-87.633348,50
41.881033,-87.633348,50
41.879467,-87.633262,50
41.878668,-87.633390,50
41.877741,-87.633262,50
41.877102,-87.633262,50
41.876112,-87.633047,50
41.875121,-87.633047,50
41.873939,-87.633004,50
41.873907,-87.634077,50
41.874834,-87.634420,50
41.875984,-87.634206,50
41.876911,-87.634163,50
41.878157,-87.634292,50
41.879467,-87.634420,50
41.880521,-87.634335,50
41.881831,-87.634549,50
41.882726,-87.634506,50
41.883876,-87.634635,50
41.885026,-87.634592,50
41.886113,-87.634206,50
41.886528,-87.632318,50
41.886464,-87.630901,50
41.886368,-87.629571,50
41.886336,-87.628498,50
41.886241,-87.627425,50
41.886081,-87.626052,50
41.885761,-87.624464,50
41.885346,-87.623649,50
41.884675,-87.623391,50
41.883812,-87.623219,50
41.882470,-87.622790,50
41.882151,-87.621202,50
41.880745,-87.620344,50
41.879946,-87.620173,50
41.877997,-87.619958,50
41.876975,-87.620430,50
41.876335,-87.621117,50
41.875984,-87.622747,50
41.878221,-87.622705,50
41.879723,-87.622576,50
